"ec","insect_51_WholeSpecimen","insect_52_WholeSpecimen","insect_53_WholeSpecimen","insect_54_WholeSpecimen","insect_55_WholeSpecimen","insect_56_WholeSpecimen","insect_57_WholeSpecimen","insect_58_WholeSpecimen","insect_59_WholeSpecimen","insect_60_WholeSpecimen","insect_61_WholeSpecimen","insect_62_WholeSpecimen","insect_63_WholeSpecimen","insect_64_WholeSpecimen","insect_65_WholeSpecimen","insect_66_WholeSpecimen","insect_67_WholeSpecimen","insect_68_WholeSpecimen","insect_69_WholeSpecimen","insect_70_WholeSpecimen","mean_abundance","description"
"1.2.3.1",0,0,7.14,0,0,0,0,0,0,0,1.43,72.57,7.57,100,0,0,0,0,0,0,9.4355,"Aldehyde oxidase"
"2.4.99.1",0,0,7.14,0,0,0,0,0,0,0,1.43,72.57,7.57,100,0,0,0,0,0,0,9.4355,"Beta-galactoside alpha-(2,6)-sialyltransferase"
"3.2.1.84",0,0,7.14,0,0,0,0,0,0,0,1.43,72.57,7.57,100,0,0,0,0,0,0,9.4355,"Glucan 1,3-alpha-glucosidase"
"1.14.15.13",0,0,29.33,16.5,0,0,0,0,0,0,0,0,0,0,22.5,0,111.67,7,0,0,9.35,"Pulcherriminic acid synthase"
"4.1.3.41",0,0,10,0,168,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9.35,"3-hydroxy-D-aspartate aldolase"
"3.5.1.77",0,0,4,0,0,0,23,0,0,0,0,32,0,0,58.33,16.33,27,24.33,0,0,9.2495,"N-carbamoyl-D-amino-acid hydrolase"
"3.2.1.169",0,28.66,0,0,139.34,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,9.2,"Protein O-GlcNAcase"
"1.3.1.104",1.38,1.88,0.78,0,0,0,0,0,0,0,8,22.38,0,1.5,38,9.25,91.88,5.23,3.25,0,9.1765,"Enoyl-[acyl-carrier-protein] reductase"
"1.3.99.12",0,0,62.83,2,0,2,0,0,0,0,0,0,39,38.67,8,4,14.67,7,0,0,8.9085,"2-methylacyl-CoA dehydrogenase"
"2.7.7.83",49,2,6.5,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,8.825,"UDP-N-acetylgalactosamine diphosphorylase"
"1.14.13.141",0,0,75.33,8,0,4,0,0,0,0,0,0,0,58.67,4,12,0,14,0,0,8.8,"Transferred entry 1.14.15.29"
"2.4.1.287",0,0,60.33,2,0,2,0,0,0,0,0,0,44.17,34.67,4,8.5,13,7,0,0,8.7835,"galactofuranosyltransferase"
"2.8.1.15",0,0,39,5.17,9.43,0,0,0,2.5,0,1.33,0,0,0,22.52,4.5,87.2,2,1,0,8.7325,"tRNA-5-methyluridine(54) 2-sulfurtransferase"
"2.3.1.101",0,0,16.5,0,0,0,0,149,0,0,0,0,0,0,0,0,9,0,0,0,8.725,"Formylmethanofuran--tetrahydromethanopterin N-formyltransferase"
"3.5.4.27",0,0,16.5,0,0,0,0,149,0,0,0,0,0,0,0,0,9,0,0,0,8.725,"Methenyltetrahydromethanopterin cyclohydrolase"
"4.2.1.147",0,0,16.5,0,0,0,0,149,0,0,0,0,0,0,0,0,9,0,0,0,8.725,"5,6,7,8-tetrahydromethanopterin hydro-lyase"
"1.13.11.37",0,0,0,0,0,2,0,149,0,0,0,0,10.34,0,0,13,0,0,0,0,8.717,"Hydroxyquinol 1,2-dioxygenase"
"4.2.2.26",0,0,0,0,0,0,64,0,0,0,0,86,0,24,0,0,0,0,0,0,8.7,"Oligo-alginate lyase"
"1.3.1.64",0,0,0,0,0,0,23,149,0,0,0,0,0,0,0,0,0,0,0,0,8.6,"Phthalate 4,5-cis-dihydrodiol dehydrogenase"
"3.4.24.80",0,0,0,0,0,80,0,0,0,0,0,20,0,0,0,0,0,0,69,0,8.45,"Membrane-type matrix metalloproteinase-1"
"1.1.3.47",0,0,10,0,0,0,0,149,0,0,0,0,0,0,0,0,9,0,0,0,8.4,"5-(hydroxymethyl)furfural oxidase"
"4.2.1.43",0,0,4,0,0,0,0,149,0,0,0,0,0,0,8,0,7,0,0,0,8.4,"2-dehydro-3-deoxy-L-arabinonate dehydratase"
"2.4.1.349",0,0,21,0,0,0,0,0,0,0,0,134,11,0,0,0,0,0,0,0,8.3,"undecaprenol 3-alpha-mannosyltransferase"
"3.5.1.101",0,0,31,0,0,0,0,0,0,0,0,69.71,0,3.71,0,14,47,0,0,0,8.271,"L-proline amide hydrolase"
"3.5.1.23",0,0,19.33,2,0,15,0,0,0,0,0,32,75,10.67,0,4,0,7,0,0,8.25,"Ceramidase"
"2.4.2.46",0,0,44.33,2,0,2,0,0,0,0,0,0,44.17,34.67,0,8.5,13,14,0,0,8.1335,"Galactan 5-O-arabinofuranosyltransferase"
"6.3.2.38",0,0,53,0,0,28,0,0,0,0,0,0,65,0,2,1,12,0,0,0,8.05,"N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase"
"3.1.6.14",0,0,22.5,0,0,78,0,0,0,0,0,0,0,0,10,0,0,50,0,0,8.025,"N-acetylglucosamine-6-sulfatase"
"6.2.1.42",0,0,66.66,6,0,0,0,0,0,0,0,0,0,45.34,4,12,0,21,0,0,7.75,"3-oxocholest-4-en-26-oate--CoA ligase"
"2.4.2.47",0,0,44.33,2,0,0,0,0,0,0,0,0,44.17,34.67,0,8.5,13,7,0,0,7.6835,"Arabinofuranan 3-O-arabinosyltransferase"
"1.8.2.3",0,0,11.6,1.4,0,0,0,0,0,0,0,32,0,0,51.33,2.33,29.2,24.33,0,0,7.6095,"Sulfide-cytochrome-c reductase (flavocytochrome c)"
"5.1.3.38",0,0,10,0,0,128,0,0,0,0,5,0,0,0,0,0,9,0,0,0,7.6,"D-erythrulose 1-phosphate 3-epimerase"
"4.1.3.32",0,0,0,0,0,2,0,149,0,0,0,0,0,0,0,0,0,0,0,0,7.55,"2,3-dimethylmalate lyase"
"6.3.2.47",0,0,3.83,0,0,0,0,0,0,0,0,135.5,11,0,0,0,0,0,0,0,7.5165,"Dapdiamide synthase"
"1.3.1.78",11,0,0,0,0,0,0,0,0,0,0,100,36,0,0,3,0,0,0,0,7.5,"Arogenate dehydrogenase (NADP(+))"
"4.2.1.114",11,0,0,0,0,0,0,0,0,0,0,100,36,0,0,3,0,0,0,0,7.5,"Methanogen homoaconitase"
"1.14.18.1",0,0,0.78,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,7.489,"Tyrosinase"
"1.1.1.376",0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,7.45,"L-arabinose 1-dehydrogenase (NAD(P)(+))"
"2.8.3.15",0,0,0,0,0,2,23,0,4,0,0,84,0,0,0,36,0,0,0,0,7.45,"Succinyl-CoA:(R)-benzylsuccinate CoA-transferase"
"5.4.1.4",0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,7.45,"D-galactarolactone isomerase"
"6.2.1.41",0,0,47.93,3.4,0,2,0,0,0,0,0,0,0,34.67,39,4,9.2,7,0,0,7.36,"-CoA ligase"
"1.1.1.105",0,0,41.16,2,0,2,0,0,0,0,0,0,0,58.67,8,0,35.34,0,0,0,7.3585,"All-trans-retinol dehydrogenase (NAD(+))"
"1.14.14.12",0,0,47.93,3.4,0,0,0,0,0,0,0,0,0,34.67,39,4,9.2,7,0,0,7.26,"3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase"
"4.2.2.7",0,0,1.5,0,118,0,0,0,0,0,0,0,10.4,0,2.5,0,0,0,4.5,0,6.845,"Heparin lyase"
"2.4.99.18",0,0,29,3.67,9.43,0,0,0,0,0,1.33,21,0,0,7,0,61,2,1,0,6.7715,"Dolichyl-diphosphooligosaccharide--protein glycotransferase"
"1.4.1.24",0,0,29,3.67,9.43,0,0,0,0,0,1.33,0,0,0,16,0,73,2,1,0,6.7715,"3-dehydroquinate synthase II"
"5.4.99.58",0,0,29,3.67,9.43,0,0,0,0,0,1.33,0,0,0,16,0,73,2,1,0,6.7715,"Methylornithine synthase"
"1.12.1.4",11,0,0,0,0,0,0,0,0,0,0,85,36,0,0,3,0,0,0,0,6.75,"Hydrogenase (NAD(+), ferredoxin)"
"1.2.1.96",0,0,0,0,0,2,0,0,0,0,0,32,101,0,0,0,0,0,0,0,6.75,"4-hydroxybenzaldehyde dehydrogenase (NADP(+))"
"1.5.1.49",0,0,0,0,0,2,0,0,8,18,3,53.25,36,0,11,0,0,0,3.75,0,6.75,"1-pyrroline-2-carboxylate reductase (NAD(P)H)"
"2.7.11.17",0,0,0,0,91,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,6.6,"Calcium/calmodulin-dependent protein kinase"
"3.4.24.15",0,0,3.83,0,0,11,0,0,0,0,0,90.5,20,0,2,0,0,0,0,0,6.3665,"Thimet oligopeptidase"
"3.1.6.8",0,14.33,26,0,69.67,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6.3,"Cerebroside-sulfatase"
"1.3.99.5",0,0,35.93,1.4,0,0,0,0,0,0,0,0,0,34.67,37,0,9.2,7,0,0,6.26,"3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor)"
"6.1.3.1",0,0,83,0,0,2,0,0,0,0,0,5,0,13,19,0,0,0,0,0,6.1,"Olefin beta-lactone synthetase"
"2.7.1.47",0,0,14,0,0,0,64,0,0,0,0,0,0,24,0,0,16,0,0,0,5.9,"D-ribulokinase"
"1.14.11.16",0,0,61,3,0,0,23,0,0,0,0,0,0,0,8,0,21,0,0,0,5.8,"Peptide-aspartate beta-dioxygenase"
"3.4.17.21",0,0,112,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.7,"Glutamate carboxypeptidase II"
"3.4.22.8",0,0,21.49,3.4,0,0,0,0,5.2,0,0,0,0,0,32.02,4.5,46.45,0.8,0,0,5.693,"Clostripain"
"2.5.1.140",0,0,19.54,0,0,2,0,0,0,0,6.4,19.54,49.93,0,3.29,7.57,3.07,0.75,0,0,5.6045,"N-(2-amino-2-carboxyethyl)-L-glutamate synthase"
"1.3.7.9",0,0,11.6,1.4,0,0,0,0,0,0,0,0.38,0,0,37,0,9.2,0,51.12,0,5.535,"4-hydroxybenzoyl-CoA reductase"
"3.7.1.17",0,0,28.6,1.4,0,0,0,0,0,0,0,0,0,24,39,0,9.2,7,0,0,5.46,"hydrolase"
"1.10.3.3",0,0,0,0,0,0,0,0,0,0,0,89,20,0,0,0,0,0,0,0,5.45,"L-ascorbate oxidase"
"4.2.2.2",12.2,0,4,0,0,0,3,0,0,0,24,42,0,0,8,14,0,0,0,0,5.36,"Pectate lyase"
"1.1.1.145",0,0,93.5,0,0,2,0,0,0,0,0,0,0,4,6,0,0,0,0,0,5.275,"3-beta-hydroxy-Delta(5)-steroid dehydrogenase"
"1.2.7.10",23.33,0,0,0,20.33,0,0,0,0,0,11,5.23,0,0,0.8,0,15.6,1.8,26.6,0,5.2345,"Oxalate oxidoreductase"
"4.1.1.51",0,0,29,3.67,0,0,0,0,0,0,1.33,0,0,0,7,0,61,2,0,0,5.2,"3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase"
"4.1.1.69",0,0,29,3.67,0,0,0,0,0,0,1.33,0,0,0,7,0,61,2,0,0,5.2,"3,4-dihydroxyphthalate decarboxylase"
"2.7.7.74",0,14.33,19,0,69.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,"1L-myo-inositol 1-phosphate cytidylyltransferase"
"2.7.1.162",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.8,0,4.89,"N-acetylhexosamine 1-kinase"
"4.2.2.10",0,0,0,15,0,0,33,30,0,0,19,0,0,0,0,0,0,0,0,0,4.85,"Pectin lyase"
"4.1.2.44",0,0,15.6,1.4,0,2,23,0,0,0,0,0,0,0,45,0,9.2,0,0,0,4.81,"2,3-epoxybenzoyl-CoA dihydrolase"
"4.2.2.9",0,0,0,0,0,0,64,0,0,0,8,0,0,24,0,0,0,0,0,0,4.8,"Pectate disaccharide-lyase"
"6.2.1.25",0,0,11.6,1.4,0,2,23,0,0,0,0,0,0,0,45,0,9.2,0,0,0,4.61,"Benzoate--CoA ligase"
"3.6.1.17",0,0,6,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,75.8,0,4.54,"Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)"
"2.4.1.247",2.2,2,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,4.51,"Beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase"
"5.1.2.2",0,0,0,0,0,2,64,0,0,0,0,0,0,24,0,0,0,0,0,0,4.5,"Mandelate racemase"
"3.7.1.8",0,0,0,0,0,0,64,0,0,0,0,0,0,24,0,0,0,0,0,0,4.4,"2,6-dioxo-6-phenylhexa-3-enoate hydrolase"
"1.14.13.219",0,0,31,0,0,0,0,0,0,0,0,0,5.17,0,0,4.5,47,0,0,0,4.3835,"Resorcinol 4-hydroxylase (NADPH)"
"2.7.1.188",44,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,11,0,4.35,"2-epi-5-epi-valiolone 7-kinase"
"2.7.1.214",44,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,11,0,4.35,"C(7)-cyclitol 7-kinase"
"3.2.1.197",0,0,1.5,0,56.4,0,0,0,0,0,0,0,20.8,0,2.5,0,0,0,5.5,0,4.335,"Beta-1,2-mannosidase"
"1.14.11.27",0,14.33,0,0,69.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,"[Histone H3]-dimethyl-L-lysine(36) demethylase"
"3.2.1.178",0,14.33,0,0,69.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,"Beta-porphyranase"
"5.5.1.16",0,14.33,0,0,69.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,"Halimadienyl-diphosphate synthase"
"3.2.1.136",32.16,0,3.82,1.5,0,0,0,0,11.86,6.82,0,16.83,0,1.36,4.12,4.5,0,0,0,0,4.1485,"Glucuronoarabinoxylan endo-1,4-beta-xylanase"
"1.2.1.77",0,0,11.6,1.4,0,0,23,0,0,0,0,0,0,0,37,0,9.2,0,0,0,4.11,"3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP(+))"
"4.1.1.21",0,0,0,0,24,0,0,0,0,0,0,0,29,0,0,0,0,0,29,0,4.1,"Phosphoribosylaminoimidazole carboxylase"
"3.5.1.127",0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,4.05,"Jasmonoyl-L-amino acid hydrolase"
"1.1.98.2",0,0,23.33,2,0,2,0,0,0,0,0,0,0,34.67,0,4,0,14,0,0,4,"Glucose-6-phosphate dehydrogenase (coenzyme-F420)"
"1.14.13.70",0,0,23.33,2,0,0,0,0,0,0,0,0,0,34.67,2,4,0,14,0,0,4,"Transferred entry 1.14.14.154"
"1.14.13.220",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,3.9,"Resorcinol 4-hydroxylase (NADH)"
"4.2.1.148",0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.9,"2-methylfumaryl-CoA hydratase"
"1.8.1.20",0,0,27.33,2,0,0,0,0,0,0,0,0,0,34.67,2,4,0,7,0,0,3.85,"4,4'-dithiodibutanoate disulfide reductase"
"1.1.1.287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.8,0,3.84,"D-arabinitol dehydrogenase (NADP(+))"
"3.2.1.165",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.8,0,3.84,"Exo-1,4-beta-D-glucosaminidase"
"1.13.11.50",0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,3.75,"Acetylacetone-cleaving enzyme"
"1.3.8.12",0,0,51,3,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.75,"(2S)-methylsuccinyl-CoA dehydrogenase"
"3.4.21.10",0,0,6,0,0,0,0,0,0,0,0,54,0,0,0,15,0,0,0,0,3.75,"Acrosin"
"3.1.1.74",0,0,19.33,2,0,0,0,0,0,0,0,0,0,34.67,0,4,13,0,0,0,3.65,"Cutinase"
"3.1.2.30",0,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.65,"(3S)-malyl-CoA thioesterase"
"1.1.1.51",0,0,24.6,1.4,0,0,0,0,0,0,0,0,0,0,37,0,9.2,0,0,0,3.61,"3(or 17)-beta-hydroxysteroid dehydrogenase"
"4.2.1.132",0,0,24.6,1.4,0,0,0,0,0,0,0,0,0,0,37,0,9.2,0,0,0,3.61,"2-hydroxyhexa-2,4-dienoate hydratase"
"1.8.3.1",0,0,28,2,0,4,0,0,0,0,0,0,0,24,2,4,0,7,0,0,3.55,"Sulfite oxidase"
"1.3.1.85",0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.5,"Crotonyl-CoA carboxylase/reductase"
"2.4.1.173",0,0,48,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3.45,"Sterol 3-beta-glucosyltransferase"
"4.2.3.152",44,0,16,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.4,"2-epi-5-epi-valiolone synthase"
"3.1.1.101",0,0,0,0,0,0,0,0,0,0,0,32,36,0,0,0,0,0,0,0,3.4,"Poly(ethylene terephthalate) hydrolase"
"1.14.19.49",0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,14.33,2.33,20,24.33,0,0,3.3745,"Tetracycline 7-halogenase"
"2.1.4.1",0,0,0,0,0,0,0,0,0,0,9,47,0,0,0,0,0,0,11,0,3.35,"Glycine amidinotransferase"
"1.1.1.258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,0,0,0,0,3.3,"6-hydroxyhexanoate dehydrogenase"
"4.2.3.130",0,0,2.99,0,0,0,0,0,0,0,8,22.64,6.36,0,3.29,2.07,17.07,0.64,0,0,3.153,"Tetraprenyl-beta-curcumene synthase"
"1.14.13.107",0,0,47,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3.15,"Limonene 1,2-monooxygenase"
"1.14.17.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,2.33,20,24.33,0,0,3.0495,"Peptidylglycine monooxygenase"
"1.3.1.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,2.33,20,24.33,0,0,3.0495,"Cis-1,2-dihydrobenzene-1,2-diol dehydrogenase"
"3.5.5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,2.33,20,24.33,0,0,3.0495,"Arylacetonitrilase"
"4.1.1.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,2.33,20,24.33,0,0,3.0495,"Arylmalonate decarboxylase"
"1.1.3.17",0,0,21.16,0,0,2,0,0,0,0,0,0,0,10.67,6,0,20.67,0,0,0,3.025,"Choline oxidase"
"3.1.3.24",0,0,21.21,0,0,0,0,0,0,0,0,22.64,6.36,0,3.29,2.07,3.07,0.64,0,0,2.964,"Sucrose-phosphate phosphatase"
"3.1.3.92",0,0,21.21,0,0,0,0,0,0,0,0,22.64,6.36,0,3.29,2.07,3.07,0.64,0,0,2.964,"Kanosamine-6-phosphate phosphatase"
"1.1.1.357",0,0,11.6,1.4,0,0,0,0,0,0,0,0,0,0,37,0,9.2,0,0,0,2.96,"3-alpha-hydroxysteroid 3-dehydrogenase"
"1.13.11.56",0,0,11.6,1.4,0,0,0,0,0,0,0,0,0,0,37,0,9.2,0,0,0,2.96,"1,2-dihydroxynaphthalene dioxygenase"
"1.14.13.23",0,0,11.6,1.4,0,0,0,0,0,0,0,0,0,0,37,0,9.2,0,0,0,2.96,"3-hydroxybenzoate 4-monooxygenase"
"6.2.1.19",0,0,11.6,1.4,0,0,0,0,0,0,0,0,0,0,37,0,9.2,0,0,0,2.96,"Long-chain-fatty-acid--protein ligase"
"3.5.1.59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,0,0,0,0,2.9,"N-carbamoylsarcosine amidase"
"3.1.4.50",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2.85,"Glycosylphosphatidylinositol phospholipase D"
"4.3.3.2",0,0,24,2,0,0,0,0,0,0,0,0,0,24,2,4,0,0,0,0,2.8,"Strictosidine synthase"
"3.4.22.15",0,0,0,0,0,0,0,0,0,0,6,4.4,0,0,0.8,0,15.6,1.8,26.6,0,2.76,"Cathepsin L"
"3.4.22.38",0,0,0,0,0,0,0,0,0,0,6,4.4,0,0,0.8,0,15.6,1.8,26.6,0,2.76,"Cathepsin K"
"1.3.1.45",0,0,2.21,0,7,0,0,0,0,0,23,6.64,6.36,0,3.29,2.07,3.07,0.64,0,0,2.714,"2'-hydroxyisoflavone reductase"
"5.1.3.27",0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,13,0,0,0,2.6,"dTDP-4-dehydro-6-deoxy-D-glucose 3-epimerase"
"3.13.1.1",0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2.55,"UDP-sulfoquinovose synthase"
"2.8.2.37",0,0,16,2,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,2.5,"Trehalose 2-sulfotransferase"
"1.2.1.92",0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,"3,6-anhydro-alpha-L-galactose dehydrogenase"
"3.5.3.22",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,47,0,0,0,2.45,"Proclavaminate amidinohydrolase"
"4.2.1.141",0,0,24.11,0,0,0,0,0,0,0,8,1.5,0,0,0,0,14.67,0,0,0,2.414,"2-dehydro-3-deoxy-D-arabinonate dehydratase"
"1.13.11.78",0,0,17,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,2.4,"2-amino-1-hydroxyethylphosphonate dioxygenase (glycine-forming)"
"1.20.1.1",0,0,0,15,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,"Phosphonate dehydrogenase"
"1.5.1.47",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,0,2.4,"Dihydromethanopterin reductase (NAD(P)(+))"
"1.14.14.21",0,0,22.83,2,0,2,0,0,0,0,0,0,0,10.67,6,4,0,0,0,0,2.375,"Dibenzothiophene monooxygenase"
"4.3.1.29",0,0,0,0,0,0,0,0,0,0,0,43.71,0,3.71,0,0,0,0,0,0,2.371,"D-glucosaminate-6-phosphate ammonia lyase"
"1.6.2.4",0,0,2.99,0,0,6,0,0,0,0,0,22.64,6.36,0,3.29,2.07,3.07,0.64,0,0,2.353,"NADPH--hemoprotein reductase"
"1.1.99.28",0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0,0,0,0,0,2.35,"Glucose-fructose oxidoreductase"
"4.2.1.137",0,0,2.99,0,0,0,0,0,0,0,0,22.64,6.36,0,3.29,2.07,8.07,0.64,0,0,2.303,"Sporulenol synthase"
"3.6.3.22",0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,"Transferred entry 7.4.2.2"
"1.3.99.23",0,0,0,0,0,0,0,0,0,0,8,0,0,0,30,6,0,0,0,0,2.2,"All-trans-retinol 13,14-reductase"
"2.5.1.2",0,0,31,1.5,0,0,0,0,2.5,0,0,0,0,0,4.12,4.5,0,0,0,0,2.181,"Thiamine pyridinylase"
"3.1.3.39",0,0,7.33,0,0,0,0,0,0,0,0,0,0,10.67,0,4,0,0,21,0,2.15,"Streptomycin-6-phosphatase"
"1.2.1.5",0,0,3.33,0,0,0,0,0,0,0,0,0,0,34.67,0,4,0,0,0,0,2.1,"Aldehyde dehydrogenase (NAD(P)(+))"
"3.4.21.4",0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.1,"Trypsin"
"1.1.1.206",0,0,14,0,0,0,0,0,0,0,0,5,0,9,13,0,0,0,0,0,2.05,"Tropinone reductase I"
"2.4.1.19",0,0,14,0,0,0,0,0,0,0,0,5,0,9,13,0,0,0,0,0,2.05,"Cyclomaltodextrin glucanotransferase"
"3.4.15.1",0,0,14,0,0,0,0,0,0,0,0,5,0,9,13,0,0,0,0,0,2.05,"Peptidyl-dipeptidase A"
"2.7.1.146",0,0,0,0,19.75,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2.0375,"ADP-specific phosphofructokinase"
"2.7.1.147",0,0,0,0,19.75,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2.0375,"ADP-specific glucokinase"
"4.2.2.23",30.53,0,0,0,0,0,0,0,0,0,8,0.83,0,0,0,0,0,0,0,0,1.968,"Rhamnogalacturonan endolyase"
"1.1.2.7",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1.9,"Methanol dehydrogenase (cytochrome c)"
"4.4.1.36",0,0,19.33,2,0,0,0,0,0,0,0,0,0,10.67,0,4,0,0,0,0,1.8,"Hercynylcysteine S-oxide lyase"
"3.4.21.121",0,0,20,0,0,0,0,0,0,0,0,5,0,9,0,1,0,0,0,0,1.75,"Lys-Lys/Arg-Xaa endopeptidase"
"3.4.21.59",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.75,"Tryptase"
"3.5.1.83",0,0,4,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,1.75,"N-acyl-D-aspartate deacylase"
"1.1.1.135",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1.6,"GDP-6-deoxy-D-talose 4-dehydrogenase"
"1.20.2.1",0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1.6,"Arsenate reductase (cytochrome c)"
"1.20.9.1",0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1.6,"Arsenate reductase (azurin)"
"5.1.3.39",0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.6,"Deleted entry"
"3.1.4.12",0,0,8.21,0,0,0,0,0,0,0,0,6.64,6.36,0,3.29,3.07,3.07,0.64,0,0,1.564,"Sphingomyelin phosphodiesterase"
"2.6.1.86",0,0,22,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,1.55,"2-amino-4-deoxychorismate synthase"
"1.10.3.16",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,"Dihydrophenazinedicarboxylate synthase"
"2.5.1.132",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,"3-deoxy-D-glycero-D-galacto-nononate 9-phosphate synthase"
"2.5.1.57",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,"N-acylneuraminate-9-phosphate synthase"
"2.7.1.210",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,"D-erythrulose 4-kinase"
"2.7.3.13",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,"Glutamine kinase"
"3.1.22.1",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,"Deoxyribonuclease II"
"1.14.19.9",0,0,20,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1.5,"Tryptophan 7-halogenase"
"4.2.1.135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1.45,"UDP-N-acetylglucosamine 4,6-dehydratase (configuration-retaining)"
"4.2.1.160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1.45,"isomerase/dehydratase"
"3.5.2.15",0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,1.45,"Cyanuric acid amidohydrolase"
